product-id,highlight
P419633,Good for: Acne/Blemishes
P419633,"Best for Oily, Combo, Normal Skin"
P479632,Good for: Pores
P479632,Good for: Dullness/Uneven Texture
P432049,Vegan
P432049,Clean at Sephora
P432049,Without Parabens
P432049,Without Silicones
P432049,Gluten Free
P432049,Cruelty-Free
P481700,Good for: Redness
P481700,Good for: Dryness
P481700,SPF
P456126,Clean at Sephora
P456126,Good for: Dryness
P456126,Vegan
P479840,Clean at Sephora
P479840,Vegan
P479840,Cruelty-Free
P479840,Hydrating
P479840,Plumping
P479840,Hyaluronic Acid
P456213,Good for: Dullness/Uneven Texture
P456213,Vitamin C
P456213,Clean at Sephora
P456213,Fresh Scent
P456213,AHA/Glycolic Acid
P456213,"Best for Dry, Combo, Normal Skin"
P504523,Vegan
P504523,Good for: Dullness/Uneven Texture
P504523,Hydrating
P504523,Clean at Sephora
P504523,"Best for Dry, Combo, Normal Skin"
P504523,Cruelty-Free
P504639,Vegan
P504639,Good for: Dullness/Uneven Texture
P504639,Vitamin C
P504639,Good for: Dark Circles
P504639,Clean at Sephora
P504639,Good for: Dryness
P503191,Good for: Redness
P503191,Hyaluronic Acid
P503191,Good for: Dullness/Uneven Texture
P503191,Hydrating
P503191,Clean at Sephora
P503191,Good for: Anti-Aging
P479319,Good for: Dullness/Uneven Texture
P479319,Good for: Pores
P479319,AHA/Glycolic Acid
P479319,Good for: Dark spots
P479319,Black Owned at Sephora
P479319,Cruelty-Free
P446934,Good for: Dark Circles
P446934,Good for: Acne/Blemishes
P446934,Without Parabens
P446934,SPF
P446934,Gluten Free
P446934,Cruelty-Free
P122762,Hyaluronic Acid
P122762,Gluten Free
P122762,Oil Free
P122762,Fragrance Free
P122762,Without Sulfates SLS & SLES
P122762,Without Parabens
P474822,Good for: Pores
P474822,Good for: Dullness/Uneven Texture
P474822,AHA/Glycolic Acid
P474822,Without Sulfates SLS & SLES
P474822,Vegan
P440937,Best for Normal Skin
P440937,Good for: Redness
P440937,Good for: Dullness/Uneven Texture
P440937,Clean at Sephora
P440937,Good for: Acne/Blemishes
P500102,Vegan
P500102,Hyaluronic Acid
P500102,Clean at Sephora
P500102,Hydrating
P500102,Good for: Dryness
P500102,Cruelty-Free
P268700,Hyaluronic Acid
P268700,Without Phthalates
P268700,Good for: Dryness
P268700,Without Parabens
P268700,"Best for Dry, Combo, Normal Skin"
P480301,Vegan
P480301,Good for: Pores
P480301,Clean + Planet Positive
P480301,Salicylic Acid
P480301,"Best for Oily, Combo, Normal Skin"
P480301,Cruelty-Free
P232906,"Best for Oily, Combo, Normal Skin"
P232906,Good for: Loss of firmness
P232906,Good for: Dryness
P232906,Oil Free
P232906,Fragrance Free
P232906,Cruelty-Free
P469862,Good for: Redness
P469862,Best for Dry Skin
P469862,Vitamin C
P469862,Hydrating
P469862,Clean at Sephora
P469862,Cruelty-Free
P455237,Hyaluronic Acid
P455237,Best for Dry Skin
P455237,Good for: Loss of firmness
P455237,Clean + Planet Positive
P455237,Good for: Anti-Aging
P455237,Cruelty-Free
P399755,Good for: Anti-Aging
P399755,Gluten Free
P399755,Vegan
P399755,Without Triclosan
P468634,Hyaluronic Acid
P468634,Plumping
P468634,Vitamin C
P468634,Hydrating
P468634,Without Parabens
P468634,Gluten Free
P424986,Radiant Finish
P424986,Good for: Dullness/Uneven Texture
P424986,Good for: Loss of firmness
P424986,Hydrating
P424986,Without Parabens
P424986,Cruelty-Free
P479313,Good for: Dullness/Uneven Texture
P479313,Hydrating
P479313,Clean at Sephora
P479313,Good for: Anti-Aging
P479313,"Best for Oily, Combo, Normal Skin"
P479313,"Best for Dry, Combo, Normal Skin"
P469518,Good for: Anti-Aging
P469518,Good for: Loss of firmness
P469518,Retinol
P469518,"Best for Dry, Combo, Normal Skin"
P469518,Fragrance Free
P469518,Without Silicones
P482008,Hyaluronic Acid
P482008,Clean at Sephora
P482008,Hydrating
P437477,Sustainable Packaging
P437477,Good for: Redness
P437477,Clean at Sephora
P437477,Good for: Dryness
P437477,"Best for Dry, Combo, Normal Skin"
P437477,Cruelty-Free
P475181,Hyaluronic Acid
P475181,Good for: Loss of firmness
P475181,Hydrating
P475181,Good for: Dark Circles
P475181,Clean at Sephora
P475181,Cruelty-Free
P386755,Hyaluronic Acid
P386755,Good for: Loss of firmness
P386755,Vitamin C
P386755,Collagen
P386755,Good for: Anti-Aging
P217932,"Best for Oily, Combo, Normal Skin"
P217932,Good for: Pores
P217932,Without Parabens
P430812,Good for: Redness
P430812,Good for: Dullness/Uneven Texture
P430812,allure 2019 Best of Beauty Award Winner
P430812,Good for: Anti-Aging
P430812,"Best for Dry, Combo, Normal Skin"
P430812,Without Sulfates SLS & SLES
P472451,Vegan
P472451,Best for Dry Skin
P472451,Clean + Planet Positive
P472451,Hydrating
P472451,Good for: Dryness
P472451,Without Silicones
P471046,Radiant Finish
P471046,Cream Formula
P471046,Hydrating
P471046,Clean at Sephora
P471046,Good for: Anti-Aging
P471046,allure 2021 Best of Beauty Award Winner
P458964,Good for: Dullness/Uneven Texture
P458964,Clean at Sephora
P458964,"Best for Dry, Combo, Normal Skin"
P442843,Clean + Planet Positive
P442843,Hydrating
P442843,Good for: Dryness
P442843,"Best for Dry, Combo, Normal Skin"
P442843,Gluten Free
P420143,Vegan
P420143,Best for Oily Skin
P420143,Clean at Sephora
P420143,AHA/Glycolic Acid
P420143,Good for: Acne/Blemishes
P420143,Salicylic Acid
P418221,Clean at Sephora
P418221,Hydrating
P418221,Hyaluronic Acid
P418221,Reef Safe SPF
P418221,Good for: Anti-Aging
P454821,Good for: Dullness/Uneven Texture
P454821,Good for: Acne/Blemishes
P454821,"Best for Oily, Combo, Normal Skin"
P502365,Good for: Pores
P502365,Hydrating
P502365,Clean at Sephora
P502365,"Best for Oily, Combo, Normal Skin"
P460746,Clean at Sephora
P385320,Good for: Anti-Aging
P385320,Good for: Loss of firmness
P385320,Good for: Dullness/Uneven Texture
P385320,Hyaluronic Acid
P385320,Fragrance Free
P385320,Without Parabens
P440650,Good for: Dark Circles
P440650,Good for: Anti-Aging
P440650,Retinol
P440650,Without Parabens
P440650,Gluten Free
P440650,Cruelty-Free
P454395,Hyaluronic Acid
P454395,Good for: Dullness/Uneven Texture
P454395,Clean at Sephora
P454395,Good for: Anti-Aging
P454395,Without Parabens
P454395,"Best for Dry, Combo, Normal Skin"
P471547,Vegan
P471547,Community Favorite
P471547,Clean at Sephora
P471547,Fragrance Free
P471547,Without Sulfates SLS & SLES
P500244,Hyaluronic Acid
P500244,Good for: Loss of firmness
P500244,Collagen
P500244,Good for: Anti-Aging
P500244,Without Parabens
P500244,Niacinamide
P482551,Good for: Dullness/Uneven Texture
P482551,Vitamin C
P482551,Hydrating
P482551,Good for: Anti-Aging
P482551,"Best for Dry, Combo, Normal Skin"
P482551,Cruelty-Free
P482696,Hyaluronic Acid
P482696,Good for: Dark Circles
P482696,Good for: Dryness
P482696,"Best for Dry, Combo, Normal Skin"
P482696,Without Sulfates SLS & SLES
P482696,Niacinamide
P444968,Vegan
P444968,Without Sulfates SLS & SLES
P444968,Without Phthalates
P444968,Without Parabens
P443700,"Best for Oily, Combo, Normal Skin"
P443700,Good for: Pores
P443700,Without Sulfates SLS & SLES
P443700,Without Parabens
P443700,Cruelty-Free
P443700,Vegan
P440484,Vegan
P440484,Without Sulfates SLS & SLES
P440484,Without Phthalates
P440484,Without Parabens
P504007,Cream Formula
P504007,Good for: Dullness/Uneven Texture
P504007,Good for: Loss of firmness
P504007,Good for: Dryness
P504007,"Best for Dry, Combo, Normal Skin"
P474325,Clean + Planet Positive
P474325,"Best for Oily, Combo, Normal Skin"
P474325,Good for: Dryness
P474325,Hydrating
P474325,Salicylic Acid
P438637,Good for: Dullness/Uneven Texture
P438637,Good for: Loss of firmness
P438637,Clean at Sephora
P438637,Good for: Dark Circles
P438637,Collagen
P438637,Cruelty-Free
P429662,"Best for Oily, Combo, Normal Skin"
P429662,Good for: Pores
P429662,Salicylic Acid
P429662,AHA/Glycolic Acid
P429662,Hypoallergenic
P429662,Without Parabens
P455924,"Best for Dry, Combo, Normal Skin"
P455924,Good for: Dark Circles
P455924,Without Sulfates SLS & SLES
P455924,Without Parabens
P455924,Without Phthalates
P461521,Best for Dry Skin
P461521,Clean at Sephora
P461521,Good for: Dryness
P476876,Refill Available
P476876,Good for: Loss of firmness
P476876,Vitamin C
P476876,Plumping
P476876,Good for: Anti-Aging
P476876,"Best for Dry, Combo, Normal Skin"
P469530,Vegan
P469530,Good for: Dullness/Uneven Texture
P469530,Clean at Sephora
P469530,Salicylic Acid
P469530,"Best for Oily, Combo, Normal Skin"
P469530,Without Sulfates SLS & SLES
P500756,Vegan
P500756,Good for: Dullness/Uneven Texture
P500756,Vitamin C
P500756,Clean at Sephora
P500756,Fragrance Free
P500756,Cruelty-Free
P395389,Good for: Anti-Aging
P395389,Gluten Free
P395389,Vegan
P395389,Without Triclosan
P470509,Good for: Anti-Aging
P470509,Good for: Dryness
P470509,Good for: Loss of firmness
P470509,Good for: Dullness/Uneven Texture
P470509,Good for: Dark spots
P470509,Vegan
P410756,Good for: Dullness/Uneven Texture
P410756,Good for: Anti-Aging
P410756,"Best for Dry, Combo, Normal Skin"
P410756,Good for: Dark spots
P410756,Niacinamide
P469517,"Best for Oily, Combo, Normal Skin"
P469517,Good for: Acne/Blemishes
P469517,Good for: Pores
P469517,Good for: Redness
P469517,Without Silicones
P469517,Niacinamide
P458900,Good for: Anti-Aging
P458900,Cruelty-Free
P458900,allure 2018 Best of Beauty Award Winner
P421276,"Best for Oily, Combo, Normal Skin"
P421276,Good for: Pores
P421276,Good for: Acne/Blemishes
P421276,Cruelty-Free
P500626,Clean + Planet Positive
P500626,Fragrance Free
P500626,"Best for Dry, Combo, Normal Skin"
P205614,Good for: Dullness/Uneven Texture
P205614,Good for: Dark Circles
P205614,Good for: Anti-Aging
P474936,Vegan
P474936,Good for: Pores
P474936,Clean + Planet Positive
P474936,Hydrating
P474936,Fragrance Free
P474936,Good for: Acne/Blemishes
P475932,Good for: Dullness/Uneven Texture
P475932,Vitamin C
P475932,Fragrance Free
P475932,Good for: Dark spots
P475932,Niacinamide
P475932,Black Owned at Sephora
P475629,Good for: Loss of firmness
P475629,Plumping
P475629,Collagen
P475629,Clean at Sephora
P475629,Good for: Dryness
P475629,Cruelty-Free
P481350,Good for: Anti-Aging
P481350,Good for: Dullness/Uneven Texture
P481350,Good for: Dark spots
P481350,Retinol
P481350,Salicylic Acid
P481350,Fragrance Free
P501323,Good for: Redness
P501323,Best for Dry Skin
P501323,Plumping
P501323,Clean at Sephora
P468637,Vegan
P468637,Clean + Planet Positive
P468637,Without Mineral Oil
P468637,Good for: Dryness
P482695,Hyaluronic Acid
P482695,Best for Oily Skin
P482695,Hydrating
P482695,Good for: Dryness
P482695,Hypoallergenic
P482695,"Best for Oily, Combo, Normal Skin"
P454837,"Best for Dry, Combo, Normal Skin"
P454837,Good for: Anti-Aging
P454837,Good for: Dullness/Uneven Texture
P454837,Good for: Loss of firmness
P454837,Hyaluronic Acid
P422430,"Best for Oily, Combo, Normal Skin"
P422430,Good for: Dryness
P422430,Good for: Dullness/Uneven Texture
P422430,Good for: Redness
P422430,Salicylic Acid
P422430,Oil Free
P438635,Clean at Sephora
P438635,Plumping
P438635,Volumizing
P438635,Hyaluronic Acid
P438635,Collagen
P438635,Cruelty-Free
P466117,Clean at Sephora
P466117,Good for: Dryness
P445832,Salicylic Acid
P445832,Good for: Acne/Blemishes
P445832,Good for: Pores
P445832,"Best for Oily, Combo, Normal Skin"
P445832,Without Sulfates SLS & SLES
P445832,Without Mineral Oil
P483661,Vegan
P483661,Good for: Loss of firmness
P483661,Clean + Planet Positive
P483661,Good for: Anti-Aging
P483661,Good for: Dryness
P483661,Cruelty-Free
P391802,"Best for Dry, Combo, Normal Skin"
P391802,Good for: Anti-Aging
P391802,Lactic Acid
P391802,AHA/Glycolic Acid
P391802,Without Parabens
P391802,Without Sulfates SLS & SLES
P503865,Vegan
P503865,Good for: Loss of firmness
P503865,Good for: Dark Circles
P503865,Good for: Anti-Aging
P503865,Good for: Dryness
P503865,Cruelty-Free
P474330,Good for: Dullness/Uneven Texture
P474330,Vitamin C
P474330,Without Mineral Oil
P474330,Without Parabens
P474330,Good for: Dark spots
P474330,Niacinamide
P443349,Vegan
P443349,Clean at Sephora
P443349,Without Phthalates
P443349,Good for: Acne/Blemishes
P443349,Without Parabens
P443349,Gluten Free
P481366,Vegan
P481366,Hydrating
P481366,Clean at Sephora
P481366,SPF
P481366,Without Silicones
P481366,Niacinamide
P403748,Good for: Dullness/Uneven Texture
P403748,Good for: Loss of firmness
P403748,Clean at Sephora
P403748,Without Parabens
P480600,Light Coverage
P480600,Hydrating
P477714,Good for: Loss of firmness
P477714,Good for: Anti-Aging
P457522,UV Protection
P457522,SPF
P480986,"Best for Dry, Combo, Normal Skin"
P480986,Good for: Anti-Aging
P480986,Good for: Loss of firmness
P480986,Vegan
P480986,Clean + Planet Positive
P500857,Good for: Acne/Blemishes
P500857,Salicylic Acid
P500857,"Best for Oily, Combo, Normal Skin"
P500857,Without Parabens
P500857,Without Sulfates SLS & SLES
P500857,Cruelty-Free
P454084,Cruelty-Free
P454084,Vegan
P454084,Clean at Sephora
P476842,Good for: Loss of firmness
P476842,Good for: Anti-Aging
P476842,Good for: Dark Circles
P476842,Vegan
P474824,Best for Dry Skin
P474824,Good for: Loss of firmness
P474824,Hydrating
P474824,Clean at Sephora
P474824,Good for: Dryness
P474824,Good for: Dark spots
P467651,"Best for Oily, Combo, Normal Skin"
P467651,Good for: Pores
P467651,Salicylic Acid
P467651,Clean + Planet Positive
P416538,"Best for Dry, Combo, Normal Skin"
P416538,Good for: Loss of firmness
P416538,Without Sulfates SLS & SLES
P416538,Without Parabens
P416538,Without Phthalates
P471062,Hyaluronic Acid
P471062,Good for: Dark Circles
P471062,Good for: Anti-Aging
P471062,Fragrance Free
P471062,Good for: Dryness
P471062,Without Parabens
P462666,Good for: Dark Circles
P462666,Without Mineral Oil
P462666,Good for: Anti-Aging
P462666,Without Parabens
P462666,Without Sulfates SLS & SLES
P476843,Good for: Anti-Aging
P476843,Good for: Dark Circles
P476843,Good for: Dullness/Uneven Texture
P476843,Without Sulfates SLS & SLES
P476843,Cruelty-Free
P476843,Vegan
P424985,Good for: Dullness/Uneven Texture
P424985,Hydrating
P424985,Customizable
P424985,Good for: Dryness
P424985,Without Parabens
P424985,Cruelty-Free
P476485,Refill Available
P476485,Hyaluronic Acid
P476485,Hydrating
P476485,Clean at Sephora
P476485,Oil Free
P476485,Black Owned at Sephora
P468813,Vegan
P468813,Clean + Planet Positive
P468813,Good for: Dryness
P468813,Alcohol Free
P457510,Vegan
P457510,Without Phthalates
P457510,Without Parabens
P457510,Gluten Free
P439626,Clean at Sephora
P439626,Good for: Loss of firmness
P417241,"Best for Dry, Combo, Normal Skin"
P417241,Good for: Dullness/Uneven Texture
P417241,Without Sulfates SLS & SLES
P417241,Without Parabens
P417241,Without Phthalates
P483092,Best for Normal Skin
P483092,Good for: Pores
P483092,Good for: Dullness/Uneven Texture
P483092,AHA/Glycolic Acid
P483092,Vitamin C
P483092,Clean at Sephora
P468211,Liquid Formula
P468211,Clean + Planet Positive
P468211,Vitamin C
P468211,Hydrating
P468211,Reef Safe SPF
P468211,Cruelty-Free
P470221,Best for Normal Skin
P470221,Good for: Dullness/Uneven Texture
P470221,Best for Dry Skin
P470221,Clean at Sephora
P470221,Good for: Dryness
P392144,Vegan
P392144,Good for: Pores
P392144,Clean at Sephora
P392144,Salicylic Acid
P392144,"Best for Oily, Combo, Normal Skin"
P392144,Cruelty-Free
P503827,Vegan
P503827,Good for: Dullness/Uneven Texture
P503827,Clean at Sephora
P503827,Retinol
P503827,Good for: Anti-Aging
P503827,Niacinamide
P386762,Vegan
P386762,Clean at Sephora
P386762,Without Phthalates
P386762,Without Parabens
P386762,Gluten Free
P504043,Vegan
P504043,Good for: Dullness/Uneven Texture
P504043,Good for: Loss of firmness
P504043,Clean at Sephora
P504043,Good for: Anti-Aging
P504043,Good for: Dryness
P500101,Vegan
P500101,Hyaluronic Acid
P500101,Clean at Sephora
P500101,Fragrance Free
P500101,Oil Free
P500101,Cruelty-Free
P469504,AHA/Glycolic Acid
P469504,Hyaluronic Acid
P469504,"Best for Oily, Combo, Normal Skin"
P469504,Good for: Dullness/Uneven Texture
P469504,Good for: Anti-Aging
P469504,Good for: Dryness
P423142,Best for Oily Skin
P423142,Good for: Dryness
P423142,Hyaluronic Acid
P423142,Without Sulfates SLS & SLES
P423142,Cruelty-Free
P423142,Vegan
P480280,Vegan
P480280,Hyaluronic Acid
P480280,Clean + Planet Positive
P480280,Fragrance Free
P480280,Good for: Dryness
P480280,"Best for Dry, Combo, Normal Skin"
P423157,Vegan
P423157,Clean at Sephora
P423157,Gluten Free
P423157,Cruelty-Free
P472031,Good for: Pores
P472031,Clean at Sephora
P472031,Salicylic Acid
P472031,"Best for Oily, Combo, Normal Skin"
P386757,Vegan
P386757,Good for: Dark Circles
P386757,Clean at Sephora
P386757,Without Phthalates
P386757,Without Parabens
P386757,Gluten Free
P472021,Vegan
P472021,Clean at Sephora
P472021,Good for: Anti-Aging
P472021,Fragrance Free
P472021,Good for: Dryness
P472021,Alcohol Free
P270543,Hydrating
P270543,Plumping
P270543,Without Sulfates SLS & SLES
P270543,Cream Formula
P270543,Without Parabens
P270543,Without Phthalates
P442859,Vegan
P442859,Hypoallergenic
P442859,Good for: Acne/Blemishes
P442859,Best for Combination Skin
P439057,"Best for Oily, Combo, Normal Skin"
P439057,Good for: Dryness
P439057,Good for: Anti-Aging
P439057,Oil Free
P459127,Vegan
P459127,Hyaluronic Acid
P459127,Plumping
P459127,Hydrating
P459127,Good for: Dryness
P459127,SPF
P459299,Good for: Dullness/Uneven Texture
P459299,Vitamin C
P459299,Clean at Sephora
P459299,Fresh Scent
P459299,AHA/Glycolic Acid
P459299,"Best for Dry, Combo, Normal Skin"
P471793,Good for: Dullness/Uneven Texture
P471793,Best for Dry Skin
P471793,Fragrance Free
P471793,Good for: Dryness
P503923,Vegan
P503923,Hyaluronic Acid
P503923,Vitamin C
P503923,Clean + Planet Positive
P503923,Good for: Dark Circles
P503923,Good for: Dryness
P500012,Good for: Dullness/Uneven Texture
P500012,Good for: Pores
P500012,Clean at Sephora
P500012,Hydrating
P500012,Without Parabens
P407387,Vegan
P407387,Clean at Sephora
P407387,Without Phthalates
P407387,Without Parabens
P407387,Gluten Free
P432662,Good for: Anti-Aging
P432662,Good for: Loss of firmness
P432662,Clean + Planet Positive
P432662,Vegan
P375850,Good for: Dullness/Uneven Texture
P375850,Good for: Anti-Aging
P375850,"Best for Dry, Combo, Normal Skin"
P471227,Vegan
P471227,Good for: Dullness/Uneven Texture
P471227,Clean + Planet Positive
P471227,AHA/Glycolic Acid
P471227,Good for: Dark spots
P473160,Good for: Dullness/Uneven Texture
P473160,Lactic Acid
P473160,Community Favorite
P473160,Clean at Sephora
P473160,Hydrating
P473160,Good for: Anti-Aging
P481348,Good for: Anti-Aging
P481348,Good for: Loss of firmness
P481348,Good for: Pores
P481348,Retinol
P481348,Oil Free
P481348,Fragrance Free
P447199,Vegan
P447199,Good for: Dullness/Uneven Texture
P447199,Hyaluronic Acid
P447199,Plumping
P447199,Hydrating
P447199,Cruelty-Free
P480447,Good for: Dullness/Uneven Texture
