product-id,ingredient,order
P409800,Potassium Sorbate,14
P409800,Sodium Benzoate,15
P409800,Tocopherol,16
P394639,Water,0
P394639,Dipropylene Glycol,1
P394639,Glycerin,2
P394639,Methl Trimethicone,3
P394639,Alcohol Denat,4
P394639,Dimethicone,5
P394639,Cyclopentasiloxane,6
P394639,"1,2-Hexanediol",7
P394639,Malakite Extract,8
P394639,Caprylic/Capric Triglyceride,9
P394639,Pentaerythrityl Tetraethylhexanoate,10
P394639,PEG/PPG/Polybutylene Glycol-8/5/3 Glycerin,11
P394639,Alchemilla Vulgaris Leaf Extract*,12
P394639,Equisetum Arvense Leaf Extract*,13
P394639,Stellaria Media (Chickweed) Extract*,14
P394639,Urtica Dioica (Nettle) Leaf Extract*,15
P394639,Plantago Lanceolata Leaf Extract*,16
P394639,Avena Sativa (Oat) Kernel Extract**,17
P394639,Calendula Officinalis Flower Extract**,18
P394639,Nepeta Cataria Extract**,19
P394639,Rubus Idaeus (Raspberry) Leaf Extract**,20
P394639,Baptisia Tinctoria Root Extract**,21
P394639,Dimethiconol,22
P394639,Polymethylsilsesquioxane,23
P394639,Sodium Acrylate/Acryloyldimethyltaurate/Dimethylacrylamide Crosspolymer,24
P394639,Isohexadecane,25
P394639,Polysorbate 60,26
P394639,Ceramide 3,27
P394639,Cholesterol,28
P394639,Butyrospermum Parkii (Shea) Butter,29
P394639,Phenl Trimethicone,30
P394639,Pentaerythrityl Tetraisostearate,31
P394639,Panthenol,32
P394639,Squalane,33
P394639,Triethylhexanoin,34
P394639,Macadamia Ternifolia Seed Oil,35
P394639,PEG-150,36
P394639,PEG-40 Hydrogenated Castor Oil,37
P394639,Acrylates/C10-30 Alkyl Acrylate Crosspolymer,38
P394639,C14-22 Alcohols,39
P394639,Arachidyl Glucoside,40
P394639,Hydrogenated Lecithin,41
P394639,PEG-100 Stearate,42
P394639,Stearic Acid,43
P394639,Glyceryl Stearate,44
P394639,Carbomer,45
P394639,Tromethamine,46
P394639,Trisodium EDTA,47
P394639,Fragrance+,48
P394639,Citronellol,49
P394639,Limonene,50
P394639,Citral,51
P394639,Geraniol,52
P394639,Linalool,53
P309308,Botanical Blend [Aqua,0
P309308,Opuntia Tuna Fruit Extract,1
P309308,Cypripedium Pubescens Extract,2
P309308,Opuntia Vulgaris Leaf Extract,3
P309308,Agave Tequilana Leaf Extract,4
P309308,Arnica Montana Flower Extract,5
P309308,Aloe Barbadensis Leaf Extract,6
P309308,Saccharomyces Cerevisiae (Yeast) Extract,7
P309308,Leuconostoc/Radish Root Ferment Filtrate],8
P309308,Caprylic/Capric Triglyceride,9
P309308,Squalane,10
P309308,Lactic Acid,11
P309308,PPG-12 / SMDI Copolymer,12
P309308,Propanediol,13
P309308,Butylene Glycol,14
P309308,Stearic Acid,15
P309308,Dimethicone,16
P309308,Cetearyl Alcohol,17
P309308,Phenyl Trimethicone,18
P309308,Disiloxane,19
P309308,Ceteareth-20,20
P309308,Glyceryl Stearate,21
P309308,PEG-100 Stearate,22
P309308,Stearyl Glycyrrhetinate,23
P309308,Glycyrrhiza Glabra Root Extract,24
P309308,Cymbopogon Schoenanthus (Lemongrass) Oil,25
P309308,Potassium Hydroxide,26
P309308,Phenoxyethanol,27
P309308,Xanthan gum,28
P309308,Caprylyl Glycol,29
P309308,Chlorphenesin,30
P309308,Sodium Phytate,31
P427414,Water,0
P427414,Caprylic/Capric Triglyceride,1
P427414,Cetyl Alcohol,2
P427414,Propanediol,3
P427414,Stearyl Alcohol,4
P427414,Glycerin,5
P427414,Sodium Hyaluronate,6
P427414,Arginine,7
P427414,Aspartic Acid,8
P427414,Glycine,9
P427414,Alanine,10
P427414,Serine,11
P427414,Valine,12
P427414,Isoleucine,13
P427414,Proline,14
P427414,Threonine,15
P427414,Histidine,16
P427414,Phenylalanine,17
P427414,Glucose,18
P427414,Maltose,19
P427414,Fructose,20
P427414,Trehalose,21
P427414,Sodium PCA,22
P427414,PCA,23
P427414,Sodium Lactate,24
P427414,Urea,25
P427414,Allantoin,26
P427414,Linoleic Acid,27
P427414,Oleic Acid,28
P427414,Phytosteryl Canola Glycerides,29
P427414,Palmitic Acid,30
P427414,Stearic Acid,31
P427414,Lecithin,32
P427414,Triolein,33
P427414,Tocopherol,34
P427414,Carbomer,35
P427414,Isoceteth-20,36
P427414,Polysorbate 60,37
P427414,Sodium Chloride,38
P427414,Citric Acid,39
P427414,Trisodium Ethylenediamine Disuccinate,40
P427414,Pentylene Glycol,41
P427414,Triethanolamine,42
P427414,Sodium Hydroxide,43
P427414,Phenoxyethanol,44
P427414,Chlorphenesin,45
P458219,Opuntia Ficus-Indica (Cactus) Extract,0
P458219,Citrullus Lanatus (Watermelon) Fruit Extract,1
P458219,Glycerin,2
P458219,Hyaluronic Acid,3
P458219,Gluconolactone,4
P458219,Sodium Polyglutamate,5
P458219,Betaine Salicylate,6
P458219,Salix Alba (Willow) Bark Extract,7
P458219,Melaleuca Alternifolia (Tea Tree) Extract,8
P458219,Hibiscus Sabdariffa Flower Extract,9
P458219,Lactobacillus/Watermelon Fruit Ferment Extract,10
P458219,Cucumis Sativus (Cucumber) Fruit Extract,11
P458219,Saccharum Officinarum (Sugarcane) Extract,12
P458219,Glycyrrhiza Glabra (Licorice) Root Extract,13
P458219,Scutellaria Baicalensis Root Extract,14
P458219,Paeonia Suffruticosa Root Extract,15
P458219,Brassica Oleracea Capitata (Cabbage) Leaf Extract,16
P458219,Ipomoea Batatas Root Extract,17
P458219,Sorbitan Oleate,18
P458219,Levulinic Acid,19
P458219,Sodium Levulinate,20
P458219,Fragrance/Parfum,21
P440307,Water/Aqua/Eau,0
P440307,Glycerin,1
P440307,Helianthus Annuus (Sunflower) Seed Oil,2
P440307,Isopropyl Myristate,3
P440307,Glyceryl Stearate,4
P440307,Betaine,5
P440307,Cetyl Alcohol,6
P440307,Stearic Acid,7
P440307,Tetrahexyldecyl Ascorbate (Vitamin C),8
P440307,Opuntia Tuna (Prickly Pear) Flower/Stem Extract,9
P440307,Euterpe Oleracea (Açaí) Fruit Extract,10
P440307,Lycium Barbarum (Goji) Fruit Extract,11
P440307,Aristotelia Chilensis (Maqui) Fruit Extract,12
P440307,Moringa Oleifera Leaf Extract,13
P440307,Glyceryl Stearate Citrate,14
P440307,Tocopheryl Acetate (Vitamin E),15
P440307,Glyceryl Laurate,16
P440307,Squalane,17
P440307,Carbomer,18
P440307,Hyaluronic Acid,19
P440307,Allantoin,20
P440307,Panthenol (Vitamin B5),21
P440307,Ethylhexylglycerin,22
P440307,Xanthan Gum,23
P440307,Phenoxyethanol,24
P440307,Riboflavin (Vitamin B2),25
P440307,Triethyl Citrate,26
P440307,Citrus Aurantium Dulcis Peel Oil,27
P440307,Gamma-Undecalactone,28
P440307,Gamma-Decalactone,29
P440307,Tocopherol,30
P440307,Limonene,31
P427536,Water,0
P427536,Sodium Cocoyl Glutamate,1
P427536,Propanediol,2
P427536,Glycerin,3
P427536,Acrylates Copolymer,4
P427536,Coco-Betaine,5
P427536,Saccharomyces/Camellia Sinensis Leaf/Cladosiphonokamuranus/Rice Ferment Filtrate*,6
P427536,Luffa Cylindrica Fruit/Leaf/Stem Extract,7
P427536,Luffa Cylindrica Fruit,8
P427536,Sodium Lauroyl Hydrolyzed Silk,9
P427536,Rosa Multiflora Fruit Extract,10
P427536,Belamcanda Chinensis Root Extract,11
P427536,Potassium Hydroxide,12
P427536,Sodium Chloride,13
P427536,Polyglyceryl-10 Dioleate,14
P427536,Polyglyceryl-2 Sesquicaprylate,15
P427536,Butylene Glycol,16
P427536,Ethylhexylglycerin,17
P427536,Tetrasodium Edta,18
P427536,Fragrance,19
P427536,Alcohol,20
P427536,Phenoxyethanol,21
P429952,Water/Aqua/Eau,0
P429952,Caprylic/Capric Triglyceride,1
P429952,Diheptyl Succinate,2
P429952,Butyrospermum Parkii (Shea) Butter,3
P429952,Cetearyl Alcohol,4
P429952,Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer,5
P429952,Niacinamide,6
P429952,Pentylene Glycol,7
P429952,Glycerin,8
P429952,Sorbitan Stearate,9
P429952,Glyceryl Stearate,10
P429952,Sodium Hyaluronate,11
P429952,Ceramide EOP,12
P429952,Ceramide NP,13
P429952,Ceramide AP,14
P429952,Aminopropyl Ascorbyl Phosphate,15
P429952,Allantoin,16
P429952,Bisabolol,17
P429952,Panthenol,18
P429952,Physalis Angulata Extract,19
P429952,Castanea Sativa (Chestnut) Seed Extract,20
P429952,Tocopheryl Acetate,21
P429952,Phytosphingosine,22
P429952,Capryloyl Glycerin/Sebacic Acid Copolymer,23
P429952,Ethylhexylglycerin,24
P429952,Tetrasodium Glutamate Diacetate,25
P429952,Cucumis Sativus (Cucumber) Fruit Extract,26
P429952,Cholesterol,27
P429952,Sodium Lauroyl Lactylate,28
P429952,Carbomer,29
P429952,Xanthan Gum,30
P429952,PEG-100 Stearate,31
P429952,Phenoxyethanol,32
P427415,Rosa Canina Seed Oil,0
P456218,Avobenzone,0
P456218,Octisalate,1
P456218,Octocrylene,2
P456218,Water,3
P456218,Propanediol,4
P456218,Butyloctyl Salicylate,5
P456218,Glycerin,6
P456218,C12-15 Alkyl Benzoate,7
P456218,Polymethylsilsesquioxane,8
P456218,Niacinamide,9
P456218,Glyceryl Stearate Citrate,10
P456218,Bismuth Oxychloride,11
P456218,Mica,12
P456218,Titanium Dioxide,13
P456218,Lauryl Lactate,14
P456218,Isododecane,15
P456218,Isodecyl Neopentanoate,16
P456218,Glyceryl Stearate,17
P456218,Diisopropyl Sebacate,18
P456218,Cetyl Phosphate,19
P456218,Caprylic/Capric Triglyceride,20
P456218,Coco-Caprylate,21
P456218,Ethylhexyl Hydroxystearate,22
P456218,Butylene Glycol,23
P456218,Arginine,24
P456218,Hydroxyacetophenone,25
P456218,Caprylyl Glycol,26
P456218,"1,2-Hexanediol",27
P456218,Iron Oxides,28
P456218,Sodium Hyaluronate,29
P456218,Chlorphenesin,30
P456218,Acrylates/C10-30 Alkyl Acrylate Crosspolymer,31
P456218,Trisodium Ethylenediamine Disuccinate,32
P456218,Phospholipids,33
P456218,Limonium Gerberi Extract,34
P456218,Leuconostoc/ Radish Root Ferment Filtrate,35
P456218,Theobroma Cacao (Cocoa) Seed Extract,36
P456218,Pantothenic Acid,37
P456218,Tocopherol,38
P456218,Helianthus Annuus (Sunflower) Seed Oil,39
P456218,Ferulic Acid,40
P406712,Water,0
P406712,Coconut Alkanes,1
P406712,Ammonium Acryloyldimethyltaurate/VP Copolymer,2
P406712,Glycerin,3
P406712,Pentylene Glycol,4
P406712,Sclerocarya Birrea Seed Oil,5
P406712,Wheat Amino Acids,6
P406712,Ananas Sativus (Pineapple) Fruit Extract,7
P406712,Berberis Vulgaris Root Extract,8
P406712,Citrullus Lanatus (Watermelon) Fruit Extract,9
P406712,Lens Esculenta (Lentil) Fruit Extract,10
P406712,Pyrus Malus (Apple) Fruit Extract,11
P406712,Coco-Caprylate/Caprate,12
P406712,Panthenol,13
P406712,Sodium PCA,14
P406712,Sodium Hyaluronate Crosspolymer,15
P406712,Dipotassium Glycyrrhizate,16
P406712,Niacinamide,17
P406712,Cyclodextrin,18
P406712,Sodium Hyaluronate,19
P406712,Sodium Lactate,20
P406712,Phenoxyethanol,21
P406712,Hydroxyproline,22
P406712,Trisodium Ethylenediamine Disuccinate,23
P406712,Citric Acid,24
P406712,Caprylyl Glycol,25
P406712,Chlorphenesin,26
P406712,Ethylhexylglycerin,27
P439926,Water/Aqua/Eau,0
P439926,Glycerin,1
P439926,Coco-Caprylate,2
P439926,Stearic Acid,3
P439926,Coconut Alkanes,4
P439926,Glyceryl Stearate,5
P439926,Niacinamide,6
P439926,Caprylic/Capric Triglyceride,7
P439926,Cetearyl Alcohol,8
P439926,Pentylene Glycol,9
P439926,Passiflora Edulis Seed Oil,10
P439926,Retinol,11
P439926,Simmondsia Chinensis (Jojoba) Seed Oil,12
P439926,Sclerocarya Birrea Seed Oil,13
P439926,Prunus Armeniaca (Apricot) Kernel Oil,14
P439926,Cetyl Ethylhexanoate,15
P439926,Palmitoyl Tripeptide-1,16
P439926,Palmitoyl Tetrapeptide-7,17
P439926,Brassica Oleracea Acephala Leaf Extract,18
P439926,Brassica Oleracea Italica (Broccoli) Extract,19
P439926,Tetrahexyldecyl Ascorbate,20
P439926,Chrysin,21
P439926,Persea Gratissima (Avocado) Oil,22
P439926,Linoleic Acid,23
P439926,Linolenic Acid,24
P439926,Ceramide NP,25
P439926,Xanthophylls,26
P439926,Phytosphingosine,27
P439926,Phytosterols,28
P439926,Jojoba Esters,29
P439926,Physalis Pubescens Fruit Juice,30
P439926,Stearyl Glycyrrhetinate,31
P439926,Oryza Sativa (Rice Bran) Extract,32
P439926,Glycine Soja (Soybean) Oil,33
P439926,Carthamus Tinctorium (Safflower) Seed Oil,34
P439926,Palmitoyl Hexapeptide-12,35
P439926,Cetyl Palmitate,36
P439926,Trehalose,37
P439926,Lauric Acid,38
P439926,Sodium Hyaluronate Crosspolymer,39
P439926,Olea Europaea (Olive) Fruit Oil,40
P439926,Glucosamine HCL,41
P439926,Tocopheryl Acetate,42
P439926,Coco-Caprylate/Caprate,43
P439926,Pisum Sativum (Pea) Extract,44
P439926,Tocopherol,45
P439926,Bambusa Vulgaris Leaf/Stem Extract,46
P439926,Phenoxyethanol,47
P439926,Caprylyl Glycol,48
P439926,Carbomer,49
P439926,Trideceth-6 Phosphate,50
P439926,N-Hydroxysuccinimide,51
P439926,Ceteareth-20,52
P439926,Sodium Hydroxide,53
P439926,Laureth-23,54
P439926,Steareth-20,55
P439926,Propanediol,56
P439926,Chlorhexidine Digluconate,57
P439926,Polysorbate 20,58
P439926,Trisodium Ethylenediamine Disuccinate,59
P439926,Chlorphenesin,60
P439926,Potassium Sorbate,61
P439926,Ethylhexylglycerin,62
P411540,Water,0
P411540,Centella asiatica Leaf Water,1
P411540,Isononyl Isononanoate,2
P411540,Cyclopentasiloxane,3
P411540,Butylene Glycol,4
P411540,Dimethicone,5
P411540,Phenyl Trimethicone,6
P411540,Methyl Methacrylate Crosspolymer,7
P411540,Beeswax/Cire d’abeille,8
P411540,Glycerin,9
P411540,Diethylhexyl Carbonate,10
P411540,Polyglyceryl-3 Polyricinoleate,11
P411540,Niacinamide,12
P411540,Polymethylsilsesquioxane,13
P411540,Cyclohexasiloxane,14
P411540,Pan-Thenol,15
P411540,Diglycerin,16
P411540,Iron Oxides,17
P411540,Polyglyceryl-4 Diisostearate/Polyhydroxystearate/Sebacate,18
P411540,Dimethicone/Vinyl Dimethi- Cone Crosspolymer,19
P411540,Isododecane,20
P411540,Ethylene/Methacrylate Copolymer,21
P411540,Cetearyl Alcohol,22
P411540,Polyglyceryl-2 Triisostearate,23
P411540,Aluminum Hydroxide,24
P411540,Stearic Acid,25
P411540,Disteardimonium Hectorite,26
P411540,Acrylates/Ammonium Methacrylate Copolymer,27
P411540,Sclerotium Gum,28
P411540,Sodium Benzoate,29
P411540,Acrylates/Dimethicone Copolymer,30
P411540,Hydrogen Dimethicone,31
P411540,Chromium Oxide Greens,32
P411540,Triethyl Citrate,33
P411540,Potassium Sorbate,34
P411540,Fragaria Vesca (Strawberry) Leaf Extract,35
P411540,Disodium EDTA,36
P411540,BHT,37
P411540,Alcohol,38
P411540,Asiaticoside,39
P411540,Aden- Osine,40
P411540,Triethoxycaprylylsilane,41
P411540,Lavandula Angustifolia (Lavender) Oil,42
P411540,Boron Nitride,43
P411540,Asiatic Acid,44
P411540,Madecassic Acid,45
P411540,Citrus Grandis (Grapefruit) Peel Oil,46
P411540,Rosmarinus Officinalis (Rosemary) Leaf Oil,47
P411540,"1,2- Hexanediol",48
P411540,Anthemis Nobilis Flower Oil,49
P411540,Houttuynia Cordata Extract,50
P411540,Propanediol,51
P411540,Centella asiatica Extract,52
P411540,Gentiana Lutea Root Extract,53
P411540,Artemisia Absinthium Extract,54
P411540,Achillea Millefolium Extract,55
P411540,Arnica Montana Flower Extract,56
P411540,Polysorbate 20,57
P411540,Aniba Rosodora (Rosewood) Wood Oil,58
P411540,Sodium Glycerophosphate,59
P411540,Selaginella Lepidophylla Extract,60
P411540,Potassium Magnesium Aspartate,61
P411540,Citric Acid,62
P411540,Calcium Gluconate,63
P411540,Madecassoside,64
P411540,Magnesium Gluconate,65
P411540,Centella asiatica Meristem Cell Culture,66
P411540,Xanthan Gum,67
P411540,Titanium Dioxide,68
P411540,Zinc Oxide,69
P431180,Water,0
P431180,Dihydroxyacetone,1
P431180,Alcohol Denat. (SD Alcohol 40-B),2
P431180,Glycerin,3
P431180,Polysorbate 80,4
P431180,Xanthan Gum,5
P431180,Erythrulose,6
P431180,Propylene Glycol,7
P431180,Tropaeolum Majus Flower/Leaf/Stem Extract,8
P431180,Tocopheryl Acetate (Vitamin E Acetate),9
P431180,Aloe Barbadensis Extract,10
P431180,Citrus Grandis (Grapefruit) Peel Oil,11
P431180,Cocos Nucifera (Coconut) Oil,12
P431180,Eucalyptus Globulus Leaf Oil,13
P431180,Mentha Piperita (Peppermint) Oil,14
P431180,Persea Gratissima (Avocado) Oil,15
P431180,Salvia Hispanica Seed Oil,16
P431180,Salvia Officinalis (Sage) Oil,17
P431180,Methoxyphenyl t-Butylphenyl Propanediol,18
P431180,Agastache Mexicana Flower/Leaf/Stem Extract,19
P431180,Ascorbic Acid,20
P431180,Propanediol,21
P431180,Ethylhexylglycerin,22
P431180,Sodium Metabisulfite,23
P431180,Fragrance,24
P431180,Sodium Hydroxide,25
P431180,Phenoxyethanol,26
P431180,Triethylene Glycol,27
P399623,Aqua/Water/Eau,0
P399623,Glycerin,1
P399623,Squalane,2
P399623,Propanediol,3
P399623,Dimethicone,4
P399623,Triethylhexanoin,5
P399623,Polyglyceryl-2 Diisostearate,6
P399623,Ppg-5-Ceteth-10 Phosphate,7
P399623,Saccharomyces/Rice Ferment Filtrate,8
P399623,Camellia Sinensis Leaf Extract,9
P399623,Cladosiphon Okamuranus Extract,10
P399623,Camellia Japonica Seed Oil,11
P399623,Sodium Hyaluronate,12
P399623,Sericin,13
P399623,Glycyrrhiza Glabra (Licorice) Root Extract,14
P399623,Oryza Sativa (Rice) Germ Oil,15
P399623,Chondrus Crispus Extract,16
P399623,Panax Ginseng Root Extract,17
P399623,Royal Jelly Extract,18
P399623,Ziziphus Jujuba Fruit Extract,19
P399623,Thymus Serpyllum Extract,20
P399623,Scutellaria Baicalensis Root Extract,21
P399623,Tocopherol,22
P399623,Trideceth-12,23
P399623,Sodium Lauroyl Lactylate,24
P399623,Sorbitan Stearate,25
P399623,Ethylhexylglycerin,26
P399623,Behenyl Alcohol,27
P399623,Glyceryl Stearate Se,28
P399623,Sodium Benzoate,29
P399623,Gluconolactone,30
P399623,Parfum/Fragrance,31
P399623,Alcohol,32
P399623,Phenoxyethanol,33
P399623,Limonene,34
P399623,Linalool,35
P442840,Water/Eau/Aqua,0
P442840,Caprylic/Capric Triglyceride,1
P442840,Glycerin,2
P442840,Butyrospermum Parkii (Shea) Butter,3
P442840,Vegetable Oil,4
P442840,Cetyl Lactate,5
P442840,C12-16 Alcohols,6
P442840,Caprylyl Caprylate/Caprate,7
P442840,Propanediol,8
P442840,Jojoba Oil/Macadamia Seed Oil Esters,9
P442840,Glyceryl Stearate Citrate,10
P442840,Hydrogenated Lecithin,11
P442840,Palmitic Acid,12
P442840,Phenoxyethanol,13
P442840,Oryza Sativa (Rice) Bran Extract,14
P442840,Dilinoleic Acid/Propanediol Copolymer,15
P442840,Squalane,16
P442840,Ophiopogon Japonicus Root Extract,17
P442840,Xanthan Gum,18
P442840,Phytosteryl Sunflowerseedate,19
P442840,Glycine Soja (Soybean) Extract,20
P442840,Pentylene Glycol,21
P442840,Potassium Sorbate,22
P442840,Hydrolyzed Rice Protein,23
P442840,Chondrus Crispus Extract,24
P442840,Hydrogenated Vegetable Glycerides,25
P442840,Helianthus Annuus (Sunflower) Seed Oil,26
P442840,Ethylhexylglycerin,27
P442840,Citric Acid,28
P442840,Phytosteryl Macadamiate,29
P442840,Aloe Barbadensis Leaf Juice,30
P442840,Trisodium Ethylenediamine Disuccinate,31
P442840,Tocopherol,32
P442840,Rosmarinus Officinalis (Rosemary) Leaf Extract,33
P442840,Phytosterols,34
P442840,Sodium Lauroyl Lactylate,35
P442840,Gluconolactone,36
P442840,Phenethyl Alcohol,37
P442840,Sodium Benzoate,38
P442840,Sodium Hyaluronate,39
P442840,Ceramide NP,40
P442840,Ceramide AP,41
P442840,Phytosphingosine,42
P442840,Cholesterol,43
P442840,Carbomer,44
P442840,Ceramide EOP,45
P453225,Triisostearin,0
P453225,Polyglyceryl-2 Triisostearate,1
P453225,Squalane,2
P453225,Sucrose Hexaisostearate,3
P453225,Dextrin Palmitate,4
P453225,Aluminum Distearate,5
P453225,Dextrin Palmitate/Ethylhexanoate,6
P453225,Camellia Japonica Seed Oil,7
P453225,Prunus Persica (Peach) Kernel Extract,8
P453225,Prunus Persica (Peach) Fruit Water,9
P453225,Citrus Unshiu Peel Extract,10
P453225,Rosa Canina Fruit/(Rosa Centifolia/Rosa Damascena) Flower Extract,11
P453225,Lithospermum Officinale Root Extract,12
P453225,Saccharomyces/Camellia Sinensis Leaf/Cladosiphon Okamuranus/Rice Ferment Filtrate*,13
P453225,Allantoin,14
P453225,Stearyl Glycyrrhetinate,15
P453225,Tocopherol,16
P453225,Ethylhexyl Palmitate,17
P453225,Tribehenin,18
P453225,Sorbitan Isostearate,19
P453225,Palmitoyl Tripeptide-1,20
P453225,Pyridoxine Hcl,21
P453225,Aqua/Water/Eau,22
P453225,Propanediol,23
P453225,Butylene Glycol,24
P453225,Ethylhexylglycerin,25
P453225,Parfum/Fragrance,26
P453225,Phenoxyethanol,27
P453225,Iron Oxides (Ci 77491),28
P453225,Lauroyl Lysine,29
P453225,Aluminum Hydroxide,30
P453225,Silica,31
P421996,"Aqua /Water,Glycerin,Dimethicone,Squalane,Bis-Peg-18 Methyl Ether Dimethyl Silane,Sucrose Stearate,Stearyl Alcohol,Peg-8 Stearate,Myristyl Myristate,Prunus Armeniaca Kernel Oil / Apricot Kernel Oil,Phenoxyethanol,Persea Gratissima Oil / Avocado Oil,Glyceryl Stearate,Cetyl Alcohol,Oryza Sativa Bran Oil / Rice Bran Oil,Olea Europaea Fruit Oil / Olive Fruit Oil,Chlorphenesin,Stearic Acid,Palmitic Acid Carbomer,Acrylates/C10-30 Alkyl Acrylate Crosspolymer Trisodium Ethylenediamine Disuccinate,Prunus Amygdalus Dulcis Oil / Sweet Almond Oil,Xanthan Gum,Ethylhexylglycerin,Sodium Hydroxide Tocopherol,Glycine Soja Oil / Soybean Oil,Pseudoalteromonas Ferment Extract,Myristic Acid,Hydroxypalmitoyl Sphinganine Salicylic Acid,Helianthus Annuus Seed Oil / Sunflower Seed Oil,Rosmarinus Officinalis Leaf Extract / Rosemary Leaf Extract Citric Acid",0
P443842,Water,0
P443842,Glycerin,1
P443842,Butylene Glycol,2
P443842,Propanediol,3
P443842,Dicaprylyl Carbonate,4
P443842,Dimethicone,5
P443842,Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer,6
P443842,Caprylyl Glycol,7
P443842,Phospholipids,8
P443842,Caprylic/Capric Glycerides,9
P443842,Squalane,10
P443842,Dimethyl Isosorbide,11
P443842,Glycine Soja (Soybean) Extract,12
P443842,Carbomer,13
P443842,Sodium Ascorbate,14
P443842,Tocopherol,15
P443842,Polysorbate 60,16
P443842,Tocopheryl Acetate,17
P443842,Glycolipids,18
P443842,Sodium Hydroxide,19
P443842,Disodium Edta,20
P443842,Hydroxypinacolone Retinoate,21
P443842,Retinol,22
P443842,Glycine Soja (Soybean) Sterol,23
P443842,Leuconostoc/Radish Root Ferment Filtrate,24
P443842,Peg-40 Hydrogenated Castor Oil,25
P443842,Hyaluronic Acid,26
P443842,Polysorbate 20,27
P443842,Palmitoyl Tetrapeptide-7,28
P443842,Palmitoyl Tripeptide-1,29
P443842,Phenoxyethanol,30
P427418,Water,0
P427418,Glycerin,1
P427418,Ethyl Linoleate,2
P427418,Propanediol,3
P427418,Caprylic/Capric Triglyceride,4
P427418,Dimethyl Isosorbide,5
P427418,Cetearyl Isononanoate,6
P427418,Bisabolol,7
P427418,Hydroxypinacolone Retinoate,8
P427418,Retinol,9
P427418,Tasmannia Lanceolata Fruit/Leaf Extract,10
P427418,Inulin Lauryl Carbamate,11
P427418,Glyceryl Stearate,12
P427418,Ceteareth-12,13
P427418,Ceteareth-20,14
P427418,Cetearyl Alcohol,15
P427418,Carrageenan,16
P427418,Xanthan gum,17
P427418,Acacia Senegal Gum,18
P427418,Cetyl Palmitate,19
P427418,Sucrose Laurate,20
P427418,Polysorbate 20,21
P427418,Isoceteth-20,22
P427418,Behentrimonium Chloride,23
P427418,Trisodium Ethylenediamine Disuccinate,24
P427418,Disodium EDTA,25
P427418,Dehydroacetic Acid,26
